time,beats
1.44,1
2.071995464,2
2.681995464,1
3.2909977319999997,2
3.9070068019999997,1
4.51600907,2
5.12600907,1
5.740997732,2
6.361995464,1
6.982993197000001,2
7.599002267,1
8.22,2
8.840997732,1
9.45600907,2
10.06600907,1
10.675011337,2
11.290997732000001,1
11.90600907,2
12.51600907,1
13.125011337,2
13.74,1
14.35600907,2
14.977006802,1
15.598004535,2
16.219002267,1
16.84600907,2
17.467006802,1
18.082993197,2
18.698004535,1
19.312993197,2
19.929002267,1
20.543990929,2
21.170997732,1
21.798004535,2
22.412993197,1
23.028004535,2
23.65,1
24.270997731999998,2
24.88600907,1
25.500997732,2
26.121995464,1
26.743990929000002,2
27.364988662,1
27.98600907,2
28.600997732,1
29.217006801999997,2
29.838004535,1
30.459002267,2
31.08,1
31.707006802,2
32.333990929,1
32.954988662,2
33.57,1
34.18600907,2
34.807006802,1
35.428004535,2
36.054988662,1
36.681995464,2
37.302993197,1
37.923990929,2
38.545011337,1
39.171995464,2
39.792993197,1
40.413990929,2
41.047006802,1
41.68,2
42.300997732,1
42.921995464,2
43.549002267,1
44.17600907,2
44.802993197,1
45.43,2
46.050997732,1
46.66600907,2
47.287006802,1
47.91399092899999,2
48.540997732,1
49.16199546399999,2
49.778004535,1
50.399002267,2
51.02,1
51.634988662,2
52.250997731999995,1
52.86600907,2
53.480997732,1
54.097006801999996,2
54.711995464,1
55.327006802,2
55.948004535,1
56.57,2
57.185011337,1
57.8,2
58.41600907,1
59.030997731999996,2
59.64600907,1
60.261995463999995,2
60.882993197,1
61.503990929,2
62.119002267,1
62.734988662,2
63.35600907,1
63.977006802,2
64.598004535,1
65.219002267,2
65.833990929,1
66.45,2
67.070997732,1
67.691995464,2
68.307006802,1
68.922993197,2
69.543990929,1
70.165011337,2
70.78600907,1
71.41299319699999,2
72.033990929,1
72.649002267,2
73.27600907,1
73.90900226699999,2
74.53600907,1
75.16299319699999,2
75.79,1
76.417006802,2
77.038004535,1
77.652993197,2
78.27399092899999,1
78.89600907,2
79.504988662,1
80.114988662,2
80.73600907,1
81.350997732,2
81.96600907,1
82.588004535,2
83.209002267,1
83.82399092899999,2
84.43900226699999,1
85.06600907,2
85.69299319699999,1
86.313990929,2
86.93,1
87.55099773200001,2
88.17199546399999,1
88.78700680200001,2
89.397006802,1
90.00600907,2
90.62700680200001,1
91.23700680200001,2
91.840997732,1
92.45600907,2
93.07099773200001,1
93.68700680200001,2
94.308004535,1
94.929002267,2
95.543990929,1
96.16,2
96.77501133700001,1
97.39,2
98.00600907,1
98.620997732,2
99.23,1
99.833990929,2
100.443990929,1
101.05900226700001,2
101.673990929,1
102.283990929,2
102.89299319700001,1
103.50900226700001,2
104.118004535,1
104.733990929,2
105.349002267,1
105.96399092899999,2
106.590997732,1
107.211995464,2
107.828004535,1
108.442993197,2
109.058004535,1
109.673990929,2
110.289002267,1
110.89900226700001,2
111.513990929,1
112.13501133700001,2
112.75,1
113.36600907,2
113.98700680200001,1
114.613990929,2
115.24600907,1
115.879002267,2
116.50600907,1
117.12700680200001,2
117.748004535,1
118.37,2
118.984988662,1
119.6,2
120.220997732,1
120.848004535,2
121.46399092899999,1
122.072993197,2
122.693990929,1
123.314988662,2
123.941995464,1
124.56299319700001,2
125.17299319700001,1
125.78199546399999,2
126.39199546399999,1
127.007006802,2
127.62299319700001,1
128.238004535,2
128.85299319700002,1
129.473990929,2
130.09600907,1
130.710997732,2
131.32600907,1
131.947006802,2
132.569002267,1
133.183990929,2
133.79900226700002,1
134.414988662,2
135.03,1
135.645011337,2
136.26,1
136.881995464,2
137.502993197,1
138.118004535,2
138.73900226700002,1
139.36,2
139.97600907,1
140.585011337,2
141.20099773200002,1
141.821995464,2
142.44299319700002,1
143.063990929,2
143.67900226700002,1
144.294988662,2
144.91,1
145.525011337,2
146.14099773200002,1
146.75600907,2
147.377006802,1
147.998004535,2
148.619002267,1
149.235011337,2
149.85,1
150.470997732,2
151.08600907,1
151.701995464,2
152.32299319700002,1
152.943990929,2
153.559002267,1
154.175011337,2
154.79,1
155.4,2
156.009002267,1
156.63,2
157.257006802,1
157.878004535,2
158.499002267,1
159.120997732,2
159.74199546399998,1
160.320997732,2
160.95900226700002,1
161.573990929,2
