time,beats
1.114988662,1
1.718004535,2
2.368004535,3
3.0419954639999998,1
3.7149886619999997,2
4.3890022669999995,3
5.084988662,1
5.735011337,2
6.409002267000001,3
7.081995463999999,1
7.731995464,2
8.40600907,3
8.76600907,1
9.445011337,2
10.118004535,3
10.78600907,4
11.447006802,1
12.109002267000001,2
12.759002267,3
13.409002267,4
14.064988662000001,1
14.720997732,2
15.377006802,3
16.039002267,4
16.707006802000002,1
17.373990929,2
18.041995464,3
18.703990929,4
19.36,1
20.020997732,2
20.689002267,3
21.357006802,4
22.023990929,1
22.68600907,2
23.33600907,3
23.991995464000002,4
24.653990929000003,1
25.31,2
25.970997731999997,3
26.639002267,4
27.307006801999997,1
27.962993197,2
28.619002267,3
29.28,4
29.941995464,1
30.603990929000002,2
31.26,3
31.91600907,4
32.578004535,1
33.244988662,2
33.912993197,3
34.58600907,4
35.259002267,1
35.932993196999995,2
36.60600907,3
37.284988661999996,4
37.959002266999995,1
38.62600907,2
39.3,3
39.972993197,4
40.647006802,1
41.313990929,2
41.981995464,3
42.655011337,4
43.322993196999995,1
43.983990928999994,2
44.651995463999995,3
45.325011337,4
45.992993197,1
46.655011337,2
47.31600907,3
47.983990928999994,4
48.657006802,1
49.319002266999995,2
49.975011337,3
50.630997732,4
51.292993197,1
51.96,2
52.628004535,3
53.300997732,4
53.975011337,1
54.648004535,2
55.31600907,3
55.977006802,4
56.639002266999995,1
57.300997732,2
57.969002267,3
58.641995464,4
59.320997731999995,1
59.989002267,2
60.645011337,3
61.300997732,4
61.961995464,1
62.623990928999994,2
63.28,3
63.93,4
64.58600907,1
65.253990929,2
65.920997732,3
66.582993197,4
67.245011337,1
67.918004535,2
68.591995464,3
69.265011337,4
69.938004535,1
70.60600907,2
71.27399092899999,3
71.940997732,4
72.609002267,1
73.27600907,2
73.943990929,3
74.61700680199999,4
75.284988662,1
75.95199546399999,2
76.62,3
77.288004535,4
77.960997732,1
78.63399092899999,2
79.308004535,3
79.98099773199999,4
80.655011337,1
81.333990929,2
82.019002267,3
82.703990929,4
83.382993197,1
84.05,2
84.718004535,3
85.38,4
86.041995464,1
86.720997732,2
87.4,3
88.072993197,4
88.747006802,1
89.42,2
90.099002267,3
90.778004535,4
91.45199546399999,1
92.13099773200001,2
92.81600907,3
93.49501133700001,4
94.173990929,1
94.852993197,2
95.527006802,3
96.20600907,4
96.890997732,1
97.563990929,2
98.231995464,3
98.91099773200001,4
99.59,1
100.258004535,2
100.93099773200001,3
101.61600907,4
102.30099773200001,1
102.96900226700001,2
103.63099773200001,3
104.303990929,4
104.977006802,1
105.65700680200001,2
106.33600907,3
107.00900226700001,4
107.681995464,1
108.35,2
109.018004535,3
109.685011337,4
110.352993197,1
111.02,2
111.688004535,3
112.360997732,4
113.034988662,1
113.70199546399999,2
114.37,3
115.03700680200001,4
115.69900226700001,1
116.360997732,2
117.01700680200001,3
117.66099773200001,4
118.310997732,1
118.97299319700001,2
119.640997732,3
120.308004535,4
120.981995464,1
121.655011337,2
122.322993197,3
122.99600907,4
123.66900226700001,1
124.337006802,2
125.004988662,3
125.678004535,4
126.357006802,1
127.03600907,2
127.71,3
128.377006802,4
129.039002267,1
129.707006802,2
130.373990929,3
131.041995464,4
131.71501133700002,1
132.38299319700002,2
133.044988662,3
133.69498866200001,4
134.339002267,1
134.995011337,2
135.66299319700002,3
136.33600907,4
137.009002267,1
137.677006802,2
138.339002267,3
138.995011337,4
139.650997732,1
140.318004535,2
140.98,3
141.63600907,4
142.319387755,1
142.95655328700002,2
143.61632653,3
144.293877551,4
144.979591836,1
145.664580498,2
146.335056689,3
