time,beats
1.985011337,1
3.019002267,2
3.923990929,3
4.782993197,4
5.653990929,1
6.512993197,2
7.371995463999999,3
8.230997732,4
9.149002267,1
9.99600907,2
10.843990929,3
11.68,4
12.539002267,1
13.420997732,2
14.244988662,3
15.128004535,4
16.068004535,1
16.8,2
17.659002267,3
18.599002267,4
19.411995464,1
20.282993197,2
21.141995464,3
21.96600907,4
22.801995464,1
23.614988662,2
24.439002267,3
25.274988662,4
26.121995464,1
26.958004535,2
27.840997731999998,3
28.74600907,4
29.605011336999997,1
30.47600907,2
31.335011336999997,3
32.13600907,4
33.007006802,1
33.86600907,2
34.725011337,3
35.527006801999995,4
35.851995464,1
36.31600907,2
36.78,3
37.244988662,4
37.731995464,1
38.208004535,2
38.69600907,3
39.171995464,4
39.66,1
40.159002267,2
40.647006802,3
41.122993197,4
41.599002266999996,1
42.08600907,2
42.561995464,3
43.038004535,4
43.502993196999995,1
43.99600907,2
44.507006802,3
44.982993197,4
45.467006802,1
45.968004535,2
46.441995463999994,3
46.88600907,4
47.37,1
47.822993196999995,2
48.32600907,3
48.803990928999994,4
49.284988661999996,1
49.74,2
50.227006802,3
50.677006802,4
51.15600907,1
51.62600907,2
52.094988662,3
52.59,4
53.071995464,1
53.582993197,2
54.060997732,3
54.540997732,4
54.99,1
55.432993196999995,2
55.872993197,3
56.331995463999995,1
56.819002266999995,2
57.295011337,3
57.782993196999996,4
58.281995464,1
58.77,2
59.257006802,3
59.744988662,4
60.220997732,1
60.685011337,2
61.15,3
61.62600907,4
62.101995464,1
62.578004535,2
63.053990928999994,3
63.540997732,4
64.029002267,1
64.504988662,2
64.969002267,3
65.444988662,4
65.932993197,1
66.420997732,2
66.92,3
67.419002267,4
67.918004535,1
68.40600907,2
68.893990929,3
69.392993197,1
69.89199546399999,2
70.38,3
70.86700680199999,4
71.355011337,1
71.85399092899999,2
72.352993197,3
72.82900226699999,4
73.305011337,1
73.792993197,2
74.269002267,3
74.745011337,4
75.232993197,1
75.72,2
76.208004535,3
76.68399092899999,4
77.182993197,1
77.65900226699999,2
78.14700680199999,3
78.622993197,4
79.099002267,1
79.57501133699999,2
80.039002267,3
80.515011337,4
80.990997732,1
81.49,2
81.978004535,3
82.46600907,4
82.952993197,1
83.440997732,2
83.94,3
84.428004535,4
84.927006802,1
85.42600907,2
85.913990929,3
86.40099773200001,1
86.88900226700001,2
87.364988662,3
87.840997732,4
88.329002267,1
88.81600907,2
89.291995464,3
89.768004535,4
90.24399092899999,1
90.72,2
91.19600907,3
91.67199546399999,4
92.148004535,1
92.61299319700001,2
93.07700680200001,3
93.552993197,4
94.02900226700001,1
94.49399092899999,2
94.97,3
95.44600907,4
95.92199546399999,1
96.398004535,2
96.88501133700001,3
97.38399092899999,4
97.86,1
98.33600907,2
98.82399092899999,3
99.3,4
99.799002267,1
100.28700680200001,2
100.77501133700001,3
101.27399092899999,4
101.772993197,1
102.260997732,2
102.73700680200001,3
103.212993197,4
103.711995464,1
104.22299319700001,2
104.69900226700001,3
105.198004535,4
105.68600907,1
106.15,2
106.62600907,3
107.125011337,4
107.623990929,1
108.147006802,2
108.63501133700001,3
109.110997732,4
109.61,1
110.09700680200001,2
110.572993197,3
111.072993197,4
111.56,1
112.048004535,2
112.52399092899999,3
113.0,4
113.488004535,1
113.98700680200001,2
114.473990929,3
114.961995464,1
115.45,2
115.92600907,3
116.412993197,4
116.911995464,1
117.37700680200001,2
117.840997732,3
118.31700680200001,4
118.792993197,1
119.269002267,2
119.74501133700001,3
120.21,4
120.68600907,1
121.15,2
121.613990929,3
122.101995464,4
122.59,1
123.07700680200001,2
123.564988662,3
124.052993197,4
124.551995464,1
125.039002267,2
125.515011337,3
126.00299319700001,1
126.513990929,2
127.00199546399999,3
127.489002267,4
127.977006802,1
128.440997732,2
128.917006802,3
129.392993197,4
129.869002267,1
130.357006802,2
130.820997732,3
131.297006802,4
131.772993197,1
132.249002267,2
132.713990929,3
133.19,4
133.66600907,1
134.141995464,2
134.618004535,3
135.093990929,4
135.57,1
136.04600907,2
136.51,3
136.98600907,4
137.46199546399998,1
137.972993197,2
138.495011337,3
139.00600907,4
139.517006802,1
140.00498866200002,2
140.49199546399998,3
140.98,4
141.468004535,1
141.955011337,2
142.45399092899999,3
142.93,1
143.418004535,2
143.89399092899998,3
144.37,4
144.84600907,1
145.321995464,2
145.798004535,3
146.273990929,4
146.75,1
147.213990929,2
147.67900226700002,3
148.15501133700002,4
148.608004535,1
149.083990929,2
149.56,3
150.03600907,4
150.53498866200002,1
151.022993197,2
151.499002267,3
151.97498866200002,4
152.46199546399998,1
152.95,2
153.449002267,3
153.948004535,4
154.45900226700002,1
154.922993197,2
155.388004535,3
155.86399092899998,4
156.317006802,1
156.758004535,2
157.210997732,3
157.64,4
158.07,1
158.499002267,2
158.917006802,3
159.323990929,4
159.73,1
160.148004535,2
160.54299319700002,3
160.937006802,4
161.331995464,1
161.727006802,2
162.121995464,3
162.51600907,4
162.9,1
163.293990929,2
163.677006802,3
164.060997732,4
164.443990929,1
164.827006802,2
165.221995464,3
165.61600907,4
166.01099773200002,1
166.40600907,2
166.8,3
167.183990929,4
167.567006802,1
167.95,2
168.332993197,3
168.71600907,4
169.099002267,1
169.493990929,2
169.877006802,3
170.26,4
170.642993197,1
171.038004535,2
171.42099773200002,3
171.803990929,4
172.17600907,1
172.559002267,2
172.941995464,3
173.324988662,4
173.708004535,1
174.08,2
174.45099773200002,3
174.835011337,4
175.218004535,1
