time,beats
0.76600907,1
1.37,2
1.9970068019999998,3
2.647006802,4
3.250997732,1
3.912993197,2
4.58600907,3
5.259002267,4
5.932993197,1
6.593990928999999,2
7.25600907,3
7.90600907,4
8.544988662,1
9.195011337,2
9.821995464,3
10.471995463999999,4
11.099002267000001,1
11.738004535,2
12.388004535,3
13.015011337,4
13.664988662,1
14.302993197000001,2
14.941995464000001,3
15.580997732,4
16.208004535,1
16.833990929000002,2
17.460997732,3
18.088004535,4
18.714988662,1
19.341995464,2
19.969002267,3
20.608004535,4
21.234988662,1
21.861995464,2
22.5,3
23.127006801999997,4
23.76600907,1
24.403990929000003,2
25.030997732,3
25.658004535,4
26.285011336999997,3
26.923990929000002,4
27.573990929,1
28.211995464,2
28.839002266999998,3
29.46600907,4
30.105011336999997,1
30.742993196999997,2
31.37,3
31.997006801999998,4
32.611995464,1
33.250997731999995,2
33.89,3
34.51600907,4
35.155011337,1
35.793990929,2
36.42,3
37.03600907,4
37.650997732,1
38.278004535,2
38.892993196999996,3
39.52,4
40.147006802,1
40.773990929,2
41.39,3
42.017006802,4
42.655011337,1
43.281995464,2
43.897006802,1
44.512993197,2
45.128004535,3
45.742993197,4
46.359002267,1
46.98600907,2
47.611995463999996,3
48.228004535,4
48.854988662,1
49.492993197,2
50.109002267,3
50.73600907,4
51.373990928999994,1
51.978004535,2
52.604988662,3
53.23199546399999,4
53.905011337,1
54.531995464,2
55.159002267,3
55.77399092899999,4
56.39,1
56.98199546399999,2
57.597006801999996,3
58.211995464,4
58.839002267,1
59.46600907,2
60.081995463999995,1
60.697006802,2
61.300997732,3
61.903990928999995,4
62.508004535,1
63.134988662,2
63.75,3
64.35399092899999,4
64.969002267,1
65.584988662,2
66.188004535,3
66.791995464,4
67.408004535,1
68.02299319699999,2
68.627006802,3
69.241995464,4
69.857006802,1
70.472993197,2
71.099002267,3
71.702993197,4
72.319002267,1
72.93399092899999,2
73.538004535,3
74.13,4
74.732993197,1
75.337006802,2
75.95199546399999,3
76.54501133699999,4
77.16,1
77.763990929,2
78.401995464,3
79.029002267,4
79.65600907,1
80.270997732,2
80.898004535,3
81.537006802,4
82.151995464,1
82.779002267,2
83.393990929,3
83.987006802,4
84.59,1
85.193990929,2
85.78600907,3
86.39,4
86.981995464,1
87.59700680200001,2
88.200997732,3
88.80501133700001,4
89.408004535,1
90.034988662,2
90.65099773200001,3
91.26600907,4
91.858004535,1
92.461995464,2
93.06600907,1
93.66900226700001,2
94.284988662,3
94.888004535,4
95.491995464,1
96.107006802,2
96.71099773200001,3
97.314988662,4
97.93,1
98.545011337,2
99.16099773200001,3
99.765011337,4
100.368004535,1
100.983990929,2
101.599002267,3
102.20299319700001,4
102.80600907,1
103.41,2
104.013990929,3
104.629002267,4
105.23299319700001,1
105.848004535,2
106.45199546399999,3
107.06700680200001,4
107.670997732,1
108.27501133700001,2
108.878004535,1
109.481995464,2
110.09700680200001,3
110.700997732,4
111.30501133700001,1
111.909002267,2
112.52399092899999,3
113.128004535,4
113.742993197,1
114.334988662,2
114.92700680200001,3
115.530997732,4
116.14600907,1
116.75,2
117.364988662,3
117.980997732,4
118.61900226700001,1
119.233990929,2
119.838004535,3
120.441995464,4
121.069002267,1
121.68399092899999,2
122.299002267,3
122.902993197,4
123.483990929,1
124.07600907,2
124.668004535,1
125.248004535,2
125.81700680200001,3
126.398004535,4
126.99,1
127.581995464,2
128.17399092899998,3
128.75498866200002,4
129.347006802,1
129.939002267,2
130.54299319700002,3
131.134988662,4
131.727006802,1
132.319002267,2
132.910997732,3
133.502993197,4
134.09498866200002,1
134.687006802,2
135.279002267,3
135.86,4
136.463990929,1
137.05600907,2
137.659002267,3
138.251995464,4
138.854988662,1
139.447006802,2
140.050997732,3
140.642993197,4
141.223990929,1
141.803990929,2
142.42,3
143.022993197,4
143.627006802,1
144.23099773200002,2
144.82299319700002,3
145.414988662,4
