time,beats
0.395011337,1
1.160997732,2
1.95,3
2.728004535,4
3.50600907,1
4.271995464,2
5.027006802,3
5.804988662,4
6.593990928999999,1
7.349002267,2
8.115011337,3
8.881995464,4
9.648004535,1
10.413990929,2
11.18,3
11.97,4
12.73600907,1
13.501995464,2
14.257006802000001,3
15.022993197,4
15.800997732,1
16.543990929,2
17.299002267,3
18.053990929,4
18.82,1
19.573990929,2
20.317006802,3
21.06,4
21.827006802,1
22.580997731999997,2
23.33600907,3
24.101995464,4
24.869002267,1
25.611995464,2
26.36600907,3
27.120997732,4
27.887006802,1
28.63,2
29.385011336999998,3
30.162993197,4
30.929002266999998,1
31.695011336999997,2
32.438004535,3
33.180997732,4
33.93600907,1
34.701995464,2
35.457006801999995,3
36.2,4
36.954988662,1
37.698004535,2
38.451995464,3
39.219002267,4
39.961995464,1
40.704988662,2
41.470997732,3
42.237006801999996,4
43.002993196999995,1
43.74600907,2
44.500997731999995,3
45.267006802,4
46.033990929,1
46.765011337,2
47.52,3
48.298004535,4
49.063990929,1
49.818004535,2
50.55,3
51.27,4
52.000997731999995,1
52.743990929,2
53.499002267,3
54.252993196999995,4
55.02,1
55.74,2
56.459002266999995,3
57.213990929,4
57.98,1
58.711995464,2
59.454988662,3
60.220997732,4
60.963990929,1
61.707006801999995,2
62.472993197,3
63.21600907,4
63.959002266999995,1
64.71399092899999,2
65.48,3
66.211995464,4
66.94299319699999,1
67.674988662,2
68.429002267,3
69.17199546399999,4
69.903990929,1
70.635011337,2
71.39,3
72.15600907,4
72.92199546399999,1
73.63,2
74.373990929,3
75.11700680199999,4
75.87099773199999,1
76.602993197,2
77.34600907,3
78.1,4
78.855011337,1
79.58600907,2
80.32900226699999,3
81.04900226699999,4
81.791995464,1
82.547006802,2
83.301995464,3
84.05600907,4
84.821995464,1
85.56600907,2
86.32,3
87.08600907,4
87.852993197,1
88.61900226700001,2
89.35,3
90.10501133700001,4
90.848004535,1
91.590997732,2
92.333990929,3
93.08900226700001,4
93.85501133700001,1
94.632993197,2
95.388004535,3
96.11900226700001,4
96.83900226700001,1
97.57,2
98.301995464,3
99.05600907,4
99.799002267,1
100.530997732,2
101.284988662,3
102.098004535,4
102.852993197,1
103.583990929,2
104.33900226700001,3
105.05900226700001,4
105.79,1
106.53299319700001,2
107.25299319700001,3
107.983990929,4
108.71600907,1
109.459002267,2
110.20199546399999,3
110.932993197,4
111.66501133700001,1
112.408004535,2
113.15099773200001,3
113.893990929,4
114.637006802,1
115.368004535,2
116.110997732,3
116.85399092899999,4
117.60900226700001,1
118.34,2
119.06,3
119.802993197,4
120.558004535,1
121.278004535,2
121.998004535,3
122.72900226700001,4
123.471995464,1
124.215011337,2
124.958004535,3
125.700997732,4
126.443990929,1
127.17600907,2
127.90700680200001,3
128.639002267,4
129.37,1
130.100997732,2
130.832993197,3
131.563990929,4
132.283990929,1
133.01600907,2
133.74700680200002,3
134.478004535,4
135.21,1
135.952993197,2
136.672993197,3
137.41600907,4
138.17,1
138.89,2
139.598004535,3
140.33,4
141.07299319700002,1
141.79299319700002,2
142.523990929,3
143.243990929,4
143.97498866200002,1
144.69498866200001,2
145.414988662,3
146.134988662,4
146.854988662,1
147.58600907,2
148.30600907,3
149.013990929,4
149.78,1
150.558004535,2
151.300997732,3
152.009002267,4
152.693990929,1
153.413990929,2
154.169002267,3
154.911995464,4
155.65501133700002,1
156.38600907,2
157.129002267,3
157.871995464,4
158.603990929,1
159.3,2
159.973990929,3
