time,beats
0.39199546399999996,2
0.85600907,3
1.320997732,4
1.784988662,1
2.238004535,2
2.690997732,3
3.167006802,4
3.630997732,1
4.094988662,2
4.548004535,3
5.012993197,4
5.477006802000001,1
5.93,2
6.382993197,3
6.847006802,4
7.322993197000001,1
7.7990022670000005,2
8.251995464,3
8.71600907,4
9.169002267,1
9.621995464,2
10.08600907,3
10.539002267,4
11.002993197,1
11.45600907,2
11.909002267,3
12.37600907,4
12.865011337,1
13.355011337,2
13.79600907,3
14.252993197,4
14.71,1
15.209002267,2
15.639002267,3
16.08,4
16.532993197,1
17.009002267,2
17.460997732,3
17.92600907,4
18.401995464000002,1
18.86600907,2
19.29600907,3
19.737006802,4
20.19,1
20.642993197,2
21.094988662000002,3
21.56,4
22.012993196999997,1
22.441995464,2
22.90600907,3
23.370997732,4
23.847006802,1
24.310997731999997,2
24.763990929000002,3
25.228004535,4
25.680997731999998,1
26.133990929,2
26.587006801999998,3
27.04,4
27.51600907,1
27.98,2
28.443990929,3
28.909002266999998,4
29.372993197,1
29.849002267,2
30.301995464,3
30.76600907,4
31.230997732,1
31.695011336999997,2
32.16,3
32.623990929,4
33.088004535,1
33.552993197,2
34.017006802,3
34.492993197,4
34.958004535,1
35.433990929000004,2
35.898004535,3
36.373990929,4
36.838004535,1
37.302993197,2
37.767006802,3
38.242993197,4
38.708004535,1
39.171995464,2
39.625011337,3
40.089002267,4
40.553990929,1
41.03,2
41.50600907,3
41.981995464,4
42.44600907,1
42.921995464,2
43.375011337,3
43.839002267,4
44.303990928999994,1
44.768004535,2
45.243990929,3
45.708004535,4
46.172993197,1
46.649002267,2
47.125011337,3
47.589002267,4
48.064988662,1
48.518004535,2
48.970997732,3
49.435011337,4
49.9,1
50.37600907,2
50.84,3
51.303990928999994,4
51.78,1
52.244988662,2
52.709002266999995,3
53.185011337,4
53.65,1
54.113990928999996,2
54.579002267,3
55.030997731999996,4
55.49600907,1
55.971995463999995,2
56.423990929,3
56.889002266999995,4
57.352993196999996,1
57.818004535,2
58.27,3
58.722993197,4
59.188004535,1
59.651995463999995,2
60.104988662,3
60.569002266999995,4
61.045011337,1
61.520997732,2
61.973990928999996,3
62.45,4
62.91399092899999,1
63.39,2
63.854988662,3
64.319002267,4
64.783990929,1
65.26,2
65.723990929,3
66.188004535,4
66.652993197,1
67.129002267,2
67.592993197,3
68.069002267,4
68.54501133699999,1
69.01,2
69.48600907,3
69.961995464,4
70.42600907,1
70.901995464,2
71.36700680199999,3
71.830997732,4
72.29501133699999,1
72.770997732,2
73.23600907,3
73.711995464,4
74.17600907,1
74.651995464,2
75.128004535,3
75.60399092899999,4
76.08,1
76.54501133699999,2
77.009002267,3
77.48498866199999,4
77.949002267,1
78.424988662,2
78.878004535,3
79.342993197,4
79.819002267,1
80.282993197,2
80.747006802,3
81.222993197,4
81.688004535,1
82.140997732,2
82.605011337,3
83.058004535,4
83.533990929,1
83.998004535,2
84.473990929,3
84.93900226699999,4
85.415011337,1
85.86700680199999,2
86.331995464,3
86.772993197,4
87.24900226700001,1
87.73700680200001,2
88.200997732,3
88.66501133700001,4
89.13,1
89.593990929,2
90.04700680200001,1
90.267573696,2
90.5,3
90.7261678,1
90.96399092899999,2
91.18185941,3
91.417006802,1
91.631746031,2
91.858004535,3
92.085714285,1
92.322993197,2
92.53877551,3
92.78700680200001,4
93.0,5
93.24,1
93.692993197,2
94.13399092899999,3
94.58600907,4
95.039002267,1
95.48,2
95.94498866200001,1
96.15963718799999,2
96.398004535,3
96.621133786,1
96.85,2
97.062312925,3
97.302993197,1
97.520907029,2
97.74399092899999,3
97.973696145,1
98.209002267,2
98.43519274299999,3
98.67299319700001,4
98.899591836,5
99.12600907,1
99.579002267,2
100.03199546399999,3
100.483990929,4
100.93700680200001,1
101.378004535,2
101.82,1
102.051020408,2
102.271995464,3
102.502040816,1
102.73700680200001,2
102.963265306,3
103.189002267,1
103.414285714,2
103.63099773200001,3
103.87755102,1
104.094988662,2
104.336734693,3
104.55900226700001,4
104.783673469,5
105.02399092899999,1
105.477006802,2
105.918004535,3
106.370997732,4
106.81199546399999,1
107.25299319700001,2
107.693990929,1
107.91183673399999,2
108.147006802,3
108.367528344,1
108.6,2
108.823219954,3
109.052993197,1
109.29632653,2
109.504988662,3
109.734603174,1
109.97,2
