time,beats
0.382993197,1
1.160997732,2
1.927006802,3
2.681995464,4
3.424988662,1
4.144988662,2
4.87600907,3
5.619002267000001,4
6.373990929,1
7.129002267000001,2
7.93,3
8.660997732,4
9.369002267,1
10.089002267,2
10.831995464,3
11.574988662,4
12.340997732,1
13.060997732,2
13.792993197000001,3
14.523990929000002,4
15.29,1
16.045011337000002,2
16.765011337,3
17.49600907,4
18.228004535,1
19.00600907,2
19.771995464,3
20.48,4
21.2,1
21.942993197,2
22.650997731999997,1
23.40600907,2
24.183990929,3
24.938004535,4
25.680997731999998,1
26.412993197,2
27.15600907,3
27.899002266999997,4
28.641995464,1
29.408004535,2
30.173990929000002,3
30.917006802,4
31.637006802,1
32.344988662,2
33.088004535,3
33.830997732,4
34.58600907,1
35.329002267,2
36.071995464000004,3
36.803990929,4
37.534988661999996,1
38.26600907,2
38.962993196999996,3
39.682993196999995,4
40.390997731999995,1
41.122993197,2
41.86600907,3
42.585011337,4
43.317006802,1
44.012993197,2
44.71,3
45.407006802,4
46.102993196999996,1
46.810997732,2
47.49600907,3
48.204988662,4
48.93600907,1
49.667006801999996,2
50.410997732,1
51.13,2
51.872993197,3
52.604988662,4
53.348004535,1
54.079002267,2
54.821995464,3
55.541995463999996,4
56.284988661999996,1
57.028004535,2
57.782993196999996,3
58.52600907,4
59.257006802,1
60.0,2
60.742993197,3
61.520997732,4
62.310997732,1
63.064988662,2
63.808004535,3
64.550997732,4
65.29501133699999,1
66.04900226699999,2
66.803990929,3
67.558004535,4
68.278004535,1
69.020997732,2
69.763990929,3
70.49600907,4
71.22700680199999,1
71.97,2
72.70199546399999,3
73.45600907,4
74.269002267,1
74.989002267,2
75.68501133699999,3
76.405011337,4
77.125011337,1
77.868004535,2
78.622993197,3
79.330997732,4
80.07399092899999,1
80.805011337,2
81.537006802,1
82.25700680199999,2
82.97700680199999,3
83.69600907,4
84.43900226699999,1
85.229002267,2
85.913990929,3
86.57600907,4
87.295011337,1
87.983990929,2
88.750997732,3
89.50199546399999,4
90.301995464,1
