time,beats
21.49,1
22.245011336999998,2
22.918004535,3
23.568004535,4
24.228004535,1
24.877006801999997,2
25.797006802,3
26.587006801999998,4
27.388004535,1
28.200997731999998,2
29.024988662,3
29.838004535,4
30.639002267,1
31.44,2
32.229002267,3
33.041995464,4
33.842993197,1
34.65600907,2
35.468004535,3
36.258004535,4
37.047006802,1
37.86,2
38.65,3
39.439002267,4
40.251995464000004,1
41.063990929,2
41.86600907,3
42.655011337,4
43.490997732,1
44.266938775,2
45.042857141999995,3
45.854217686999995,4
46.575714285,1
47.306916099,2
48.065306121999996,3
48.98199546399999,1
49.58600907,2
50.19,3
50.804988662,4
51.409002267,1
52.000997731999995,2
52.581995463999995,3
53.185011337,4
53.777006801999995,1
54.392993196999996,2
54.99600907,3
55.589002267,4
56.180997732,1
56.772993197,2
57.34199546399999,3
57.921995464,4
58.502993196999995,1
59.082993197,2
59.66399092899999,3
60.243990929,4
60.83600907,1
61.428004535,2
62.02,3
62.600997731999996,4
63.192993197,1
63.77399092899999,2
64.35399092899999,3
64.93501133699999,4
65.502993197,1
66.08941043,2
66.68158730100001,3
67.241746031,4
67.80226757300001,1
68.499002267,2
69.207006802,3
69.89199546399999,4
70.577006802,1
71.308004535,2
72.04,3
72.76,4
73.490997732,1
74.199002267,2
74.88399092899999,3
75.54600907,4
76.253990929,1
76.973990929,2
77.681995464,3
78.390997732,4
79.11,1
79.819002267,2
80.527006802,3
81.23498866199999,4
81.95498866199999,1
82.650997732,2
83.33600907,3
84.01,4
84.70600907,1
85.449002267,2
86.10099773200001,3
86.85,4
87.59600907,1
88.368367346,2
89.113628117,3
89.803265306,4
90.475306122,1
91.15,2
91.66099773200001,3
92.182993197,1
92.72900226700001,2
93.27501133700001,3
93.84299319700001,4
94.40099773200001,1
94.958004535,2
95.515011337,3
96.072993197,4
96.652993197,1
97.21,2
97.768004535,3
98.337006802,4
98.893990929,1
99.462993197,2
100.02,3
100.57700680200001,4
101.14600907,1
101.70299319700001,2
102.260997732,3
102.80600907,4
103.363990929,1
103.920997732,2
104.49,3
105.05900226700001,4
105.61600907,1
106.185011337,2
106.765011337,3
107.310997732,4
107.857006802,1
108.507006802,2
109.16900226700001,3
109.83,4
110.39199546399999,1
110.965011337,2
111.498004535,3
112.125011337,4
112.73299319700001,1
113.47600907,2
114.14900226700001,3
114.84600907,4
115.541995464,1
116.250997732,2
116.93600907,3
117.60900226700001,4
118.31700680200001,1
119.00199546399999,2
119.67600907,3
120.360997732,4
121.033990929,1
121.70700680200001,2
122.36900226700001,3
123.030997732,4
123.71600907,1
124.38900226700001,2
125.06299319700001,3
125.723990929,4
126.409002267,1
127.10600907,2
127.77900226700001,3
128.463990929,4
129.138004535,1
129.808004535,2
130.482993197,3
131.17099773200002,4
131.861995464,1
132.51072562299998,2
133.186190476,3
133.805011337,1
134.384988662,2
134.978004535,3
135.558004535,4
136.139002267,1
136.69600907,2
137.24199546399998,3
137.81,4
138.39099773200002,1
138.96,2
139.54,3
140.131995464,4
140.712993197,1
141.305011337,2
141.873990929,3
142.44299319700002,4
143.022993197,1
143.615011337,2
144.208004535,3
144.8,4
145.391995464,1
146.007006802,2
146.61099773200002,3
147.22600907,4
147.83,1
148.433990929,2
149.037006802,3
149.629002267,4
150.232993197,1
150.824988662,2
151.440997732,3
152.009002267,4
152.612993197,1
153.205011337,2
153.773990929,3
154.33099773200001,4
154.9,1
155.469002267,2
156.05,3
156.652993197,4
157.257006802,1
157.838004535,2
158.418004535,3
158.97498866200002,4
159.532993197,1
160.078004535,2
160.63600907,3
161.205011337,4
161.78498866200002,1
162.36600907,2
162.958004535,3
163.55,4
164.141995464,1
164.74600907,2
165.338004535,3
165.940997732,4
166.544988662,1
167.14900226700001,2
167.763990929,3
168.379002267,4
169.00600907,1
169.58700680200002,2
170.22498866200002,3
170.793990929,4
171.38600907,1
171.931995464,2
172.500997732,3
173.07,4
173.66199546400003,1
174.26600907,2
174.880997732,3
175.461995464,4
176.053990929,1
176.63399092900002,2
177.202993197,3
177.771995464,4
178.340997732,1
178.92099773200002,2
179.479002267,3
180.048004535,4
180.604988662,1
181.18501133700002,2
181.789002267,3
182.403990929,4
183.008004535,1
183.622993197,2
184.227006802,3
184.841995464,4
185.43501133700002,1
186.05,2
186.664988662,1
187.280997732,2
187.86099773200002,3
188.5,4
189.127006802,1
189.69498866200001,2
190.229002267,3
190.76399092900002,4
191.35600907,1
191.93600907,2
192.528004535,3
193.12,4
193.689002267,1
194.258004535,2
194.827006802,3
195.408004535,4
195.97600907,1
196.544988662,2
197.10299319700002,3
197.648004535,4
198.20600907,1
198.78600907,2
199.400997732,3
200.00498866200002,4
200.62,1
201.22399092900002,2
201.839002267,3
202.431995464,4
203.03498866200002,1
203.650997732,2
204.25399092900003,3
204.84600907,4
205.427006802,1
206.04199546400002,2
206.64600907,3
207.25,4
207.85299319700002,1
208.457006802,2
209.038004535,3
209.64099773200002,4
210.221995464,1
210.790997732,2
211.370997732,3
211.95199546400002,4
212.509002267,1
213.06600907,2
213.658004535,1
214.26199546400002,2
214.86600907,3
215.48099773200002,4
216.085011337,1
216.7,2
217.303990929,3
217.868004535,4
218.491995464,1
219.089002267,2
219.645011337,3
220.245011337,4
220.838004535,1
221.440997732,2
222.01299319700001,3
222.57,4
223.11600907,1
223.69299319700002,2
224.297006802,3
224.91600907,4
225.509002267,1
226.097006802,2
