time,beats
0.609523809,1
1.143582766,2
1.61632653,3
2.118820861,4
2.649977324,1
3.1463038539999997,2
3.6455328789999997,3
4.146938775,4
4.649795918,1
5.154829931,2
5.61632653,3
6.127165532,4
6.640907029,1
7.151746031,2
7.604535147000001,3
8.114285714,4
8.393990929,1
8.892993197000001,2
9.380997732,3
9.88,4
10.379002267,1
10.879002267,2
11.36600907,3
11.865011337,4
12.365011337,1
12.863990929000002,2
13.362993197,3
13.861995464000001,4
14.361995464000001,1
14.871995464000001,2
15.382993197000001,3
15.870997732000001,4
16.358004535,1
16.858004535,2
17.344988662000002,3
17.844988662000002,4
18.343990929,1
18.842993197000002,2
19.341995464,3
19.840997732,4
20.340997732,1
20.850997732,2
21.361995464,3
21.885011336999998,4
22.407006801999998,1
22.918004535,2
23.440997732,3
23.950997731999998,4
24.473990929,1
24.984988662,2
25.507006802,3
26.03,4
26.54,1
27.062993196999997,2
27.585011336999997,3
28.09600907,4
28.619002267,1
29.140997732,2
29.662993197,3
30.173990929000002,4
30.697006801999997,1
31.219002266999997,2
31.73,3
32.251995464000004,4
32.774988662,1
33.297006802,2
33.842993197,3
34.377006802,4
34.9,1
35.41,2
35.932993196999995,3
36.443990929,1
36.954988662,2
37.477006802,3
38.010997732,4
38.545011337,1
39.05600907,2
39.59,3
40.123990929,1
40.634988662,2
41.14600907,3
41.657006802,4
42.15600907,1
42.655011337,2
43.153990928999995,3
43.641995464,4
44.140997731999995,1
44.651995463999995,2
45.162993197,3
45.673990929,4
46.183990929,1
46.683990929,2
47.195011337,3
47.693990928999995,4
48.204988662,1
48.727006802,2
49.238004535,3
49.737006801999996,4
50.23600907,1
50.73600907,2
51.234988662,3
51.721995463999995,4
52.232993197,1
52.73199546399999,2
53.23199546399999,3
53.730997732,4
54.241995464,1
54.740997732,2
55.24,3
55.739002267,4
56.25,1
56.75,2
57.249002267,3
57.748004535,4
58.259002267,1
58.758004535,2
59.257006802,3
59.768004535,4
60.279002266999996,1
60.79,2
61.300997732,3
61.822993196999995,4
62.34600907,1
62.85600907,2
63.367006802,3
63.878004535,4
64.400997732,1
64.922993197,2
65.444988662,3
65.95600907,4
66.467006802,1
66.978004535,2
67.5,3
68.01099773199999,4
68.533990929,1
69.05600907,2
69.567006802,3
70.089002267,4
70.611995464,1
71.13399092899999,2
71.644988662,3
72.15600907,4
72.667006802,1
73.18900226699999,2
73.711995464,3
74.222993197,4
74.75700680199999,1
75.267006802,2
75.79,3
76.289002267,1
76.8,2
77.321995464,3
77.832993197,4
78.35600907,1
78.878004535,2
79.423990929,3
79.93501133699999,1
80.457006802,2
80.968004535,3
81.479002267,4
81.978004535,1
82.47700680199999,2
82.97700680199999,3
83.487006802,4
83.987006802,1
84.48600907,2
84.98498866199999,3
85.49600907,4
85.99501133700001,1
86.49399092899999,2
87.004988662,3
87.492993197,4
87.991995464,1
88.50299319700001,2
89.013990929,3
89.52501133700001,4
90.02399092899999,1
90.534988662,2
91.033990929,3
91.53299319700001,4
92.03199546399999,1
92.542993197,2
93.041995464,3
93.552993197,4
94.051995464,1
94.551995464,2
95.05099773200001,3
95.55,4
96.060997732,1
96.56,2
97.07099773200001,3
97.57,4
98.08099773200001,1
98.591995464,2
99.102993197,3
99.613990929,4
100.123990929,1
100.647006802,2
101.158004535,3
101.66900226700001,4
102.19099773200001,1
102.712993197,2
103.23600907,3
103.758004535,4
104.269002267,1
104.791995464,2
105.301995464,3
105.825011337,4
106.34700680200001,1
106.858004535,2
107.38099773200001,3
107.890997732,4
108.401995464,1
108.924988662,2
109.43600907,3
109.958004535,4
110.46900226700001,1
110.99099773200001,2
111.50199546399999,3
112.01299319700001,4
112.52399092899999,1
113.04600907,2
113.569002267,3
114.102993197,4
114.637006802,1
115.148004535,2
115.659002267,3
116.158004535,1
116.66900226700001,2
117.20299319700001,3
117.71399092899999,4
118.248004535,1
118.77,2
119.280997732,3
119.802993197,1
120.313990929,2
120.825011337,3
121.33600907,4
121.834988662,1
122.34600907,2
122.844988662,3
123.35600907,4
123.867006802,1
124.378004535,2
124.88900226700001,3
125.39900226700001,4
125.91,1
126.432993197,2
126.942993197,3
127.453990929,4
127.977006802,1
128.488004535,2
128.998004535,3
129.498004535,4
129.99700680200002,1
130.49600907,2
130.995011337,3
131.495011337,4
131.981995464,1
132.48099773200002,2
132.98099773200002,3
133.48,4
133.979002267,1
134.46700680200001,2
134.95399092899999,3
135.45399092899999,4
135.952993197,1
136.463990929,2
136.962993197,3
137.46199546399998,4
137.960997732,1
138.471995464,2
138.970997732,3
139.470997732,4
139.97,1
140.458004535,2
140.957006802,3
141.45600907,4
141.955011337,1
142.45399092899999,2
142.95399092899999,3
143.452993197,4
143.951995464,1
