time,beats
0.463990929,1
1.172993197,2
1.891995464,3
2.611995464,4
3.331995464,1
4.051995464,2
4.771995464,1
5.468004535,2
6.177006802,3
6.89600907,4
7.61600907,1
8.312993197,2
9.020997732,3
9.729002267,4
10.449002267000001,1
11.14600907,2
11.853990929000002,3
12.55,4
13.27,1
13.978004535,2
14.662993197,3
15.36,4
16.068004535,1
16.788004535,2
17.508004535,3
18.21600907,4
18.93600907,1
19.667006802,2
20.375011337,3
21.107006802,4
21.827006802,1
22.558004535,2
23.278004535,3
23.998004535,4
24.718004535,1
25.449002266999997,2
26.169002267,3
26.889002267,4
27.585011336999997,1
28.304988662,2
29.012993196999997,3
29.745011336999998,4
30.488004535,1
31.208004535,2
31.91600907,3
32.63600907,4
33.343990929,1
34.063990929,2
34.782993196999996,3
35.491995464,4
36.188004535,1
36.908004535,2
37.64,3
38.359002267,4
39.068004535,1
39.77600907,2
40.483990929,3
41.203990929,4
41.911995464,1
42.631995464,2
43.328004535,3
44.024988662,4
44.721995463999995,1
45.440997732,2
46.138004535,3
46.835011337,4
47.542993197,1
48.250997731999995,2
48.959002266999995,3
49.667006801999996,4
50.363990928999996,1
51.060997732,2
51.757006802,3
52.465011337,4
53.15,1
53.847006801999996,2
54.543990928999996,3
55.251995464,4
55.948004535,1
56.657006802,2
57.377006802,3
58.085011337,4
58.792993197,1
59.512993197,2
60.220997732,3
60.918004535,4
61.613990928999996,1
62.321995464,2
63.019002267,3
63.703990929,4
64.411995464,1
65.131995464,2
65.84,3
66.56,4
67.28,1
67.988004535,2
68.708004535,3
69.428004535,4
70.13600907,1
70.85600907,2
71.563990929,3
72.271995464,4
73.003990929,1
73.7,2
74.39700680199999,3
75.11700680199999,4
75.82501133699999,1
76.532993197,2
77.240997732,3
77.949002267,4
78.669002267,1
79.389002267,2
80.097006802,3
80.793990929,4
81.50199546399999,1
82.221995464,2
82.93,3
83.638004535,4
84.34600907,1
85.042993197,2
85.74,3
86.43600907,4
87.120997732,1
87.852993197,2
88.549002267,3
89.233990929,4
89.93099773200001,1
90.63900226700001,2
91.34700680200001,3
92.05501133700001,4
92.763990929,1
93.46,2
94.16900226700001,3
94.87700680200001,4
95.63099773200001,1
96.34,2
97.03600907,3
97.75600907,4
98.45299319700001,1
99.14900226700001,2
99.84600907,3
100.553990929,4
101.250997732,1
101.947006802,2
102.631995464,3
103.31700680200001,4
104.00199546399999,1
104.69900226700001,2
105.394988662,3
106.091995464,4
106.789002267,1
107.484988662,2
108.17,3
108.85501133700001,4
109.52900226700001,1
110.224988662,2
110.92199546399999,3
111.618004535,4
112.302993197,1
113.0,2
113.708004535,3
114.405011337,4
115.10099773200001,1
115.798004535,2
116.49399092899999,3
117.20299319700001,4
117.89900226700001,1
118.59600907,2
119.291995464,3
119.978004535,4
120.673990929,1
121.381995464,2
122.090997732,3
122.78700680200001,4
123.483990929,1
124.191995464,2
124.9,3
125.608004535,4
126.30501133700001,1
126.99,2
127.68700680200001,3
128.38299319700002,4
129.090997732,1
129.788004535,2
130.485011337,3
131.180997732,4
131.878004535,1
132.573990929,2
133.270997732,3
133.968004535,4
134.651995464,1
135.36099773200002,2
136.05700680200002,3
136.753990929,4
137.45099773200002,1
138.14700680200002,2
138.854988662,3
139.551995464,4
140.249002267,1
140.94498866200001,2
141.63,3
142.302993197,4
142.977006802,1
143.65,2
144.323990929,3
145.009002267,4
145.693990929,1
146.39,2
147.074988662,3
147.77199546399999,4
148.457006802,1
149.141995464,2
149.81498866200002,3
150.5,4
151.17399092899998,1
151.835011337,2
152.509002267,3
153.17,4
153.843990929,1
154.517006802,2
155.201995464,3
155.89900226700001,4
156.607006802,1
157.303990929,2
158.0,3
158.72,4
159.417006802,1
160.112993197,2
160.798004535,3
161.50600907,4
162.202993197,1
162.9,2
163.57299319700002,3
164.280997732,4
165.000997732,1
165.698004535,2
166.39399092899998,3
167.090997732,4
167.77600907,1
168.460997732,2
169.14600907,3
169.841995464,4
170.539002267,1
171.23600907,2
171.931995464,3
172.629002267,4
173.33700680200002,1
174.021995464,2
174.69498866200001,3
175.38,4
176.053990929,1
176.73900226700002,2
177.41199546400003,3
178.097006802,4
178.79399092900002,1
179.46700680200001,2
180.14,3
180.824988662,4
181.51,1
182.19498866200001,2
182.88,3
183.553990929,4
184.23900226700002,1
184.923990929,2
185.597006802,3
186.27,4
186.94399092900002,1
187.629002267,2
188.30199546400002,3
188.97600907,4
189.637006802,1
190.32199546400003,2
191.007006802,3
191.703990929,4
192.389002267,1
193.061995464,2
193.74700680200002,3
194.431995464,4
195.10600907,1
195.779002267,2
196.440997732,3
197.10299319700002,4
197.76399092900002,1
198.42600907,2
199.099002267,3
199.772993197,4
200.458004535,1
201.130997732,2
201.805011337,3
202.478004535,4
203.16299319700002,1
203.824988662,2
204.47498866200002,3
205.12501133700002,4
205.787006802,1
206.46,2
207.121995464,3
207.78399092900003,4
208.44600907,1
209.119002267,2
209.79199546400002,3
210.46600907,4
211.139002267,1
211.811995464,2
212.47399092900002,3
213.148004535,4
213.820997732,1
214.493990929,2
215.168004535,3
215.82900226700002,4
216.490997732,1
217.164988662,2
217.82600907,3
218.5,4
219.172993197,1
219.835011337,2
220.52,3
221.19299319700002,4
221.86700680200002,1
222.55199546400002,2
223.22498866200002,3
223.898004535,4
224.57199546400003,1
225.257006802,2
225.93,3
226.60399092900002,4
227.289002267,1
227.961995464,2
228.64700680200002,3
229.33199546400002,4
230.017006802,1
230.70199546400002,2
231.398004535,3
232.09498866200002,4
232.687006802,1
233.36,2
234.04,3
234.73900226700002,4
235.354988662,1
236.048004535,2
236.711995464,3
237.39199546400002,4
238.025011337,1
238.702993197,2
239.389002267,3
240.069002267,4
240.72399092900002,1
241.38199546400003,2
242.02700680200002,3
242.660997732,4
243.362993197,1
244.04199546400002,2
244.691995464,3
245.35399092900002,4
246.014988662,1
246.653990929,2
247.303990929,3
247.96600907,4
248.61600907,1
249.26600907,2
249.928004535,3
250.578004535,4
251.24,1
251.901995464,2
252.562993197,3
253.213990929,4
253.87501133700002,1
254.537006802,2
255.210997732,3
255.88399092900002,4
256.557006802,1
257.253990929,2
257.93900226700003,3
258.623990929,4
259.297006802,1
259.981995464,2
260.667006802,3
261.340997732,4
262.013990929,1
262.699002267,2
263.371995464,3
264.04600907,4
264.730997732,1
265.41600907,2
266.100997732,3
266.78600907,4
267.479002267,1
268.117006802,2
268.80600907,3
269.48600907,4
270.160997732,1
270.842993197,2
271.518004535,3
272.19600907,4
