begin,end,chord
0.0,3.5997510000000004,N
3.5997510000000004,4.615532,A
4.615532,5.66043,D
5.66043,6.705328,A
6.705328,7.761836,D
7.761836,8.760294,A
8.760294,9.770361999999999,D
9.770361999999999,10.052496000000001,A
10.052496000000001,11.732448,A/5
11.732448,12.463877,A:min
12.463877,13.206916,E:min
13.206916,15.645010999999998,G
15.645010999999998,16.179731,A
16.179731,16.655079,E:(1)
16.655079,17.421337,A
17.421337,18.141156,E:min
18.141156,20.567641000000002,G
20.567641000000002,22.518117,A
22.518117,25.014263,D
25.014263,26.976349,E
26.976349,27.754216999999997,A
27.754216999999997,28.485646000000003,E:min
28.485646000000003,29.983333000000002,G
29.983333000000002,30.970181,A
30.970181,31.922199,D
31.922199,33.872675,A
33.872675,34.604104,A
34.604104,35.300702,E:min
35.300702,37.785238,G
37.785238,38.330907,A
38.330907,38.841746,E:(1)
38.841746,39.573174,A
39.573174,40.281383,E:min
40.281383,42.765918,G
42.765918,43.752292,A
43.752292,44.728004,D
44.728004,45.714852,A
45.714852,46.724920000000004,D
46.724920000000004,47.711768,A
47.711768,48.698615999999994,D
48.698615999999994,49.731904,A
49.731904,50.730362,D
50.730362,51.717209999999994,A
51.717209999999994,52.680839,D
52.680839,53.70251700000001,A
53.70251700000001,54.66614499999999,E
54.66614499999999,55.420793,A
55.420793,56.129002,E:min
56.129002,58.590317000000006,G
58.590317000000006,59.112766,A
59.112766,59.646825,E:(1)
59.646825,60.41308299999999,A
60.41308299999999,61.063242,E:min
61.063242,63.570997,G
63.570997,65.498253,A
65.498253,68.040839,D
68.040839,69.956485,E
69.956485,70.71113299999999,A
70.71113299999999,71.500612,E:min
71.500612,72.940249,G
72.940249,73.950317,A
73.950317,74.890725,D
74.890725,76.87603100000001,A
76.87603100000001,77.61907,A
77.61907,78.350498,E:min
78.350498,80.835034,G
80.835034,81.339052,A
81.339052,81.81774300000001,A/5
81.81774300000001,82.61135999999999,A
82.61135999999999,83.307959,E:min
83.307959,85.734444,G
85.734444,86.744512,A
86.744512,87.70814,D
87.70814,88.683378,A
88.683378,89.693446,D
89.693446,90.622244,A
90.622244,91.609092,D
91.609092,92.595941,A
92.595941,93.571179,D
93.571179,94.569637,A
94.569637,95.52165500000001,D
95.52165500000001,96.62460300000001,A
96.62460300000001,97.518571,E
97.518571,98.296439,A
98.296439,99.016258,E:min
99.016258,101.44274300000001,G
101.44274300000001,101.884439,A
101.884439,102.487641,E:(1)
102.487641,103.23068,A
103.23068,103.950498,E:min
103.950498,106.37698400000001,G
106.37698400000001,108.30424,A
108.30424,110.777165,D
110.777165,112.716031,E
112.716031,113.48228999999999,A
113.48228999999999,114.225328,E:min
114.225328,115.72301499999999,G
115.72301499999999,116.67503400000001,A
116.67503400000001,117.627052,D
117.627052,119.62396799999999,A
119.62396799999999,120.541156,A
120.541156,121.53961399999999,D
121.53961399999999,122.549682,A
122.549682,123.44365,D
123.44365,124.418888,A
124.418888,125.44056599999999,D
125.44056599999999,126.45063400000001,A
126.45063400000001,127.367823,D
127.367823,128.296621,A
128.296621,129.29507900000002,D
129.29507900000002,130.014897,A
130.014897,131.18750500000002,D
131.18750500000002,132.209183,A
132.209183,133.196031,D
133.196031,133.8578,A
133.8578,135.07684799999998,D
135.07684799999998,135.808276,A
135.808276,136.853174,D
136.853174,137.747142,A
137.747142,139.02424,D
139.02424,140.022698,A
140.022698,141.03276599999998,D
141.03276599999998,141.752585,A
141.752585,143.041292,D
143.041292,143.795941,A
143.795941,144.759569,D
144.759569,145.699977,A
145.699977,146.907414,D
146.907414,147.720113,A
147.720113,148.672131,D
148.672131,149.65897900000002,A
149.65897900000002,150.785147,D
150.785147,151.644285,A
151.644285,152.625609,D
152.625609,153.621285,A
153.621285,154.559518,D
154.559518,161.332245,N
