begin,end,chord
0.0,0.382952,N
0.382952,3.738435,C:min
3.738435,4.516303,Ab
4.516303,7.604557000000001,Ab:maj(2)/2
7.604557000000001,9.427324,Eb
9.427324,11.1456,Eb:7/b7
11.1456,14.675034,Ab
14.675034,16.37009,Ab
16.37009,18.146417,G:min
18.146417,21.699070000000003,C:min
21.699070000000003,23.428956,F:min7
23.428956,25.251723000000002,Bb
25.251723000000002,28.955306,Eb:7
28.955306,30.731632,Ab
30.731632,32.484739000000005,G:min
32.484739000000005,36.060612,C:min
36.060612,37.848548,F:min
37.848548,39.764195,Bb
39.764195,43.363287,Eb
43.363287,46.471252,C:min
46.471252,47.29907,Ab
47.29907,50.422154,Ab:maj(2)/2
50.422154,52.31458,Eb
52.31458,54.218616000000004,Eb:7/b7
54.218616000000004,57.72482900000001,Ab
57.72482900000001,59.50115600000001,Ab
59.50115600000001,61.381972,G:min
61.381972,64.992675,C:min
64.992675,66.827052,F:min7
66.827052,68.63820799999999,Bb
68.63820799999999,72.21408100000001,Eb:7
72.21408100000001,74.03684799999999,Ab
74.03684799999999,75.882834,G:min
75.882834,79.53997700000001,C:min
79.53997700000001,81.397573,F:min
81.397573,83.26678000000001,Bb
83.26678000000001,86.92392199999999,Eb
86.92392199999999,88.735079,Eb/5
88.735079,90.581065,Ab
90.581065,92.322562,Eb/3
92.322562,93.1817,F:min
93.1817,94.11049799999999,Bb
94.11049799999999,95.910045,Eb/5
95.910045,97.709591,Ab
97.709591,99.497528,Eb/3
99.497528,100.379886,F:min
100.379886,101.25063399999999,Bb
101.25063399999999,104.488514,C:min
104.488514,105.348956,Ab
105.348956,108.41398999999998,Ab:maj(2)/2
108.41398999999998,110.27158700000001,Eb
110.27158700000001,112.036303,Eb:7
112.036303,115.612176,Ab
115.612176,117.44655300000001,Ab
117.44655300000001,119.222879,G:min
119.222879,122.845192,C:min
122.845192,124.702789,F:min7
124.702789,126.571995,Bb
126.571995,130.310408,Eb:7
130.310408,132.156394,Ab
132.156394,133.96755100000001,G:min
133.96755100000001,137.694353,C:min
137.694353,139.4939,F:min
139.4939,141.37471599999998,Bb
141.37471599999998,145.055079,Eb
145.055079,146.877845,Eb/5
146.877845,148.630952,Ab
148.630952,150.476938,Eb/3
150.476938,151.359297,F:min
151.359297,152.253265,Bb
152.253265,154.006371,Eb/5
154.006371,155.829138,Ab
155.829138,157.617074,Eb/3
157.617074,158.487823,F:min
158.487823,159.35857099999998,Bb
159.35857099999998,162.551315,C:min
162.551315,163.398843,Ab
163.398843,166.510317,Ab:maj(2)/2
166.510317,168.33308300000002,Eb
168.33308300000002,170.23712,Eb:7/b7
170.23712,173.859433,Ab
173.859433,175.682199,Ab
175.682199,177.539795,G:min
177.539795,181.220158,C:min
181.220158,183.01970500000002,F:min7
183.01970500000002,184.91213100000002,Bb
184.91213100000002,188.429954,Eb:7
188.429954,190.36882,Ab
190.36882,192.063877,G:min
192.063877,195.80229,C:min
195.80229,197.671496,F:min
197.671496,199.494263,Bb
199.494263,202.76827600000001,Eb
202.76827600000001,203.592585,Ab/5
203.592585,206.936258,Ab:maj(2)/2
206.936258,215.870169,Eb
215.870169,217.88734700000003,N
